ID,Time,Value_0,Value_1,Value_2,Value_3,Value_4,Mask_0,Mask_1,Mask_2,Mask_3,Mask_4
3.0,53.40000000000009,0.0,0.0,0.0,0.0,-0.1427148707056976,0.0,0.0,0.0,0.0,1.0
3.0,92.90000000000009,0.0,0.0,0.0,0.0,0.609024435617486,0.0,0.0,0.0,0.0,1.0
3.0,93.59999999999991,0.0,0.0,0.0,0.0,-0.1427148707056976,0.0,0.0,0.0,0.0,1.0
3.0,77.90000000000009,0.0,0.0,0.0,0.0,2.058807383526483,0.0,0.0,0.0,0.0,1.0
3.0,121.90000000000009,0.0,0.0,0.0,0.0,0.609024435617486,0.0,0.0,0.0,0.0,1.0
3.0,155.5999999999999,0.0,0.0,0.0,0.0,-0.7870628475541407,0.0,0.0,0.0,0.0,1.0
3.0,18.699999999999818,0.0,0.0,0.0,0.0,0.0720677882437834,0.0,0.0,0.0,0.0,1.0
3.0,8.5,0.0,0.0,0.0,0.0,-0.3574975296551786,0.0,0.0,0.0,0.0,1.0
3.0,198.69999999999982,0.0,0.0,0.0,0.0,-0.840758512291511,0.0,0.0,0.0,0.0,1.0
3.0,107.09999999999991,0.0,0.0,0.0,0.0,-0.5722801886046597,0.0,0.0,0.0,0.0,1.0
3.0,45.5,0.0,0.0,0.0,0.0,-0.3038018649178083,0.0,0.0,0.0,0.0,1.0
3.0,43.19999999999982,0.0,0.0,0.0,0.0,-0.0890192059683273,0.0,0.0,0.0,0.0,1.0
3.0,177.30000000000018,0.0,0.0,0.0,0.0,1.2533724124659291,0.0,0.0,0.0,0.0,1.0
3.0,84.30000000000018,0.0,0.0,0.0,0.0,1.46815507141541,0.0,0.0,0.0,0.0,1.0
3.0,81.40000000000009,0.0,0.0,0.0,0.0,1.3070680772032994,0.0,0.0,0.0,0.0,1.0
3.0,42.0,0.0,0.0,0.0,0.0,0.5553287708801158,0.0,0.0,0.0,0.0,1.0
3.0,171.30000000000018,0.0,0.0,0.0,0.0,0.823807094566967,0.0,0.0,0.0,0.0,1.0
3.0,64.69999999999982,0.0,0.0,0.0,0.0,-0.3038018649178083,0.0,0.0,0.0,0.0,1.0
3.0,174.0999999999999,0.0,0.0,0.0,0.0,0.9311984240417076,0.0,0.0,0.0,0.0,1.0
3.0,165.9000000000001,0.0,0.0,0.0,0.0,0.394241776668005,0.0,0.0,0.0,0.0,1.0
3.0,89.69999999999982,0.0,0.0,0.0,0.0,0.1794591177185239,0.0,0.0,0.0,0.0,1.0
3.0,29.0,0.0,0.0,0.0,0.0,1.1459810829911885,0.0,0.0,0.0,0.0,1.0
3.0,57.09999999999991,0.0,0.0,0.0,0.0,-0.7870628475541407,0.0,0.0,0.0,0.0,1.0
3.0,145.80000000000018,0.0,0.0,0.0,0.0,-0.840758512291511,0.0,0.0,0.0,0.0,1.0
3.0,130.69999999999982,0.0,0.0,0.0,0.0,1.8440247245770016,0.0,0.0,0.0,0.0,1.0
3.0,105.90000000000009,0.0,0.0,0.0,0.0,-0.840758512291511,0.0,0.0,0.0,0.0,1.0
3.0,20.199999999999818,0.0,0.0,0.0,0.0,0.4479374414053752,0.0,0.0,0.0,0.0,1.0
3.0,112.19999999999982,0.0,0.0,0.0,0.0,-0.4111931943925488,0.0,0.0,0.0,0.0,1.0
3.0,137.9000000000001,0.0,0.0,0.0,0.0,0.8775027593043373,0.0,0.0,0.0,0.0,1.0
3.0,11.199999999999818,0.0,0.0,0.0,0.0,-0.6259758533420299,0.0,0.0,0.0,0.0,1.0
3.0,170.5999999999999,0.0,0.0,0.0,0.0,0.5553287708801158,0.0,0.0,0.0,0.0,1.0
3.0,99.09999999999991,0.0,0.0,0.0,0.0,-0.5185845238672894,0.0,0.0,0.0,0.0,1.0
3.0,72.0,0.0,0.0,0.0,0.0,-0.1427148707056976,0.0,0.0,0.0,0.0,1.0
3.0,62.69999999999982,0.0,0.0,0.0,0.0,0.1257634529811536,0.0,0.0,0.0,0.0,1.0
3.0,126.19999999999982,0.0,0.0,0.0,0.0,1.2533724124659291,0.0,0.0,0.0,0.0,1.0
3.0,54.59999999999991,0.0,0.0,0.0,0.0,-0.5722801886046597,0.0,0.0,0.0,0.0,1.0
3.0,12.0,0.0,0.0,0.0,0.0,-0.7333671828167704,0.0,0.0,0.0,0.0,1.0
3.0,33.40000000000009,0.0,0.0,0.0,0.0,1.4144594066780398,0.0,0.0,0.0,0.0,1.0
3.0,199.5,0.0,0.0,0.0,0.0,-0.840758512291511,0.0,0.0,0.0,0.0,1.0
3.0,76.0,0.0,0.0,0.0,0.0,0.609024435617486,0.0,0.0,0.0,0.0,1.0
3.0,40.30000000000018,0.0,0.0,0.0,0.0,1.0922854182538184,0.0,0.0,0.0,0.0,1.0
3.0,144.19999999999982,0.0,0.0,0.0,0.0,-0.3038018649178083,0.0,0.0,0.0,0.0,1.0
3.0,32.90000000000009,0.0,0.0,0.0,0.0,1.3607637419406695,0.0,0.0,0.0,0.0,1.0
3.0,53.69999999999982,0.0,0.0,0.0,0.0,-0.5722801886046597,0.0,0.0,0.0,0.0,1.0
3.0,139.69999999999982,0.0,0.0,0.0,0.0,0.2868504471932644,0.0,0.0,0.0,0.0,1.0
3.0,191.5,0.0,0.0,0.0,0.0,0.0720677882437834,0.0,0.0,0.0,0.0,1.0
3.0,2.800000000000182,0.0,0.0,0.0,0.0,-0.3574975296551786,0.0,0.0,0.0,0.0,1.0
3.0,55.59999999999991,0.0,0.0,0.0,0.0,-0.2501062001804381,0.0,0.0,0.0,0.0,1.0
3.0,98.69999999999982,0.0,0.0,0.0,0.0,-0.8944541770288812,0.0,0.0,0.0,0.0,1.0
3.0,67.80000000000018,0.0,0.0,0.0,0.0,0.0183721235064131,0.0,0.0,0.0,0.0,1.0
3.0,81.0,0.0,0.0,0.0,0.0,1.1996767477285588,0.0,0.0,0.0,0.0,1.0
3.0,55.5,0.0,0.0,0.0,0.0,-0.5722801886046597,0.0,0.0,0.0,0.0,1.0
3.0,128.19999999999982,0.0,0.0,0.0,0.0,1.2533724124659291,0.0,0.0,0.0,0.0,1.0
3.0,15.699999999999818,0.0,0.0,0.0,0.0,-0.3038018649178083,0.0,0.0,0.0,0.0,1.0
3.0,171.69999999999982,0.0,0.0,0.0,0.0,0.609024435617486,0.0,0.0,0.0,0.0,1.0
3.0,108.5,0.0,0.0,0.0,0.0,-0.5722801886046597,0.0,0.0,0.0,0.0,1.0
3.0,102.40000000000009,0.0,0.0,0.0,0.0,-0.8944541770288812,0.0,0.0,0.0,0.0,1.0
3.0,162.80000000000018,0.0,0.0,0.0,0.0,0.1257634529811536,0.0,0.0,0.0,0.0,1.0
4.0,7.300000000000182,-0.1761639766464847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,112.59999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,195.19999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,82.19999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,115.80000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,180.0,-0.3017074817862059,0.0,-0.161999639009254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.0,33.40000000000009,3.2135106621259872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,81.09999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,52.59999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,96.5,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,66.69999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,72.0,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,49.30000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,25.0,0.0435371573480273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,85.59999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,98.0,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,185.5999999999999,-0.3017074817862059,0.0,0.0,0.0,-0.2501062001804381,1.0,0.0,0.0,0.0,1.0
4.0,17.90000000000009,-0.3017074817862059,0.0,0.0,0.0,-1.5924978186146943,1.0,0.0,0.0,0.0,1.0
4.0,198.69999999999982,-0.3017074817862059,0.0,0.0,-0.6772714313811257,0.0,1.0,0.0,0.0,1.0,0.0
4.0,77.09999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,40.19999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,131.0,0.4515535490521212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,82.30000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,148.5999999999999,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,130.5,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,163.4000000000001,1.3931298376000298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,98.5,-0.0192345952218332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,143.4000000000001,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,14.199999999999818,-0.3017074817862059,0.0,0.0,0.0,-1.1092368359783622,1.0,0.0,0.0,0.0,1.0
4.0,75.90000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,94.90000000000009,0.6084829304767727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,76.90000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,107.30000000000018,-0.3017074817862059,0.0,0.0,0.0,-1.2166281654531028,1.0,0.0,0.0,0.0,1.0
4.0,193.30000000000018,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,148.69999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,159.69999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,122.19999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,161.5,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,73.19999999999982,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,17.09999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,95.90000000000009,-0.3017074817862059,0.0,0.0,0.0,-1.1629325007157325,1.0,0.0,0.0,0.0,1.0
4.0,20.40000000000009,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,130.9000000000001,-0.1133922240766241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,26.300000000000182,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,84.69999999999982,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,172.5999999999999,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,95.69999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,27.0,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,101.90000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,140.80000000000018,-0.3017074817862059,0.0,0.0,-0.9241704599697588,0.0,1.0,0.0,0.0,1.0,0.0
4.0,135.5999999999999,-0.3017074817862059,0.0,0.0,0.7053631287152201,0.0,1.0,0.0,0.0,1.0,0.0
4.0,58.30000000000018,1.1106569510356572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,63.59999999999991,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,76.69999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,136.0999999999999,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,192.30000000000018,0.3260100439124,0.0,0.0,-1.467348322864752,-0.5185845238672894,1.0,0.0,0.0,1.0,1.0
4.0,74.40000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,151.0999999999999,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,20.0,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,44.30000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,184.80000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,36.5,-0.3017074817862059,0.0,-0.161999639009254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.0,171.4000000000001,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,50.40000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,157.5,4.343402208383478,0.0,0.0,-1.1216896828406655,0.0,1.0,0.0,0.0,1.0,0.0
4.0,141.19999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,74.90000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,23.5,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,146.30000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,183.5999999999999,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,184.4000000000001,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,45.40000000000009,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,62.80000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,65.0,-0.3017074817862059,0.0,0.0,0.0,-1.6461934833520648,1.0,0.0,0.0,0.0,1.0
4.0,83.0,-0.3017074817862059,-0.112884051412426,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,111.69999999999982,-0.3017074817862059,0.0,0.0,-0.3316127913570392,0.0,1.0,0.0,0.0,1.0,0.0
4.0,14.699999999999818,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,61.19999999999982,-0.3017074817862059,0.0,-0.161999639009254,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.0,133.80000000000018,-0.2703216055012756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,186.19999999999982,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,118.30000000000018,-0.3017074817862059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,189.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,61.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,155.80000000000018,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.0,3.099999999999909,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,64.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,126.90000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,123.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,189.5,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.0,160.0999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,95.59999999999991,0.0,-0.112884051412426,0.0,0.0,-1.270323830190473,0.0,1.0,0.0,0.0,1.0
4.0,79.90000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,150.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,109.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,83.59999999999991,0.0,-0.112884051412426,0.0,0.0,-0.035323541230957,0.0,1.0,0.0,0.0,1.0
4.0,165.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,172.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,39.19999999999982,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.0,10.900000000000091,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,46.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,161.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,73.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,164.80000000000018,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.0,10.099999999999909,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,142.5999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,12.599999999999909,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,25.09999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,73.40000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,116.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,166.5999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,185.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,193.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,147.30000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,66.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,87.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,197.0,0.0,-0.112884051412426,0.0,-1.171069488558392,0.0,0.0,1.0,0.0,1.0,0.0
4.0,110.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,30.199999999999818,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,138.9000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,29.699999999999818,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,68.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,122.30000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,154.9000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,183.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,161.30000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,194.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,48.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,149.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,189.0999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,26.90000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,58.5,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,58.40000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,22.0,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.0,109.40000000000009,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,33.0,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,161.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,59.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,62.30000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,24.59999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,55.30000000000018,0.0,-0.112884051412426,-0.161999639009254,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.0,194.5999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,182.80000000000018,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,188.9000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,169.69999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,87.09999999999991,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,196.9000000000001,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,150.0999999999999,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,119.19999999999982,0.0,-0.112884051412426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,172.4000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,184.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,70.59999999999991,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,2.599999999999909,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,22.40000000000009,0.0,0.0,-0.161999639009254,0.2609448772556804,-0.3574975296551786,0.0,0.0,1.0,1.0,1.0
4.0,121.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,142.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,58.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,128.0999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,36.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,103.90000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,165.9000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,33.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,8.900000000000091,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,61.40000000000009,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,188.0999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,186.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,193.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,168.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,116.5,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,28.199999999999818,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,184.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,120.69999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,199.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,43.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,149.80000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,107.09999999999991,0.0,0.0,-0.161999639009254,-0.8254108485343056,0.0,0.0,0.0,1.0,1.0,0.0
4.0,190.5999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,141.9000000000001,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,114.0,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,148.30000000000018,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,145.0999999999999,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,153.19999999999982,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,129.80000000000018,0.0,0.0,-0.161999639009254,0.3597044886911336,0.0,0.0,0.0,1.0,1.0,0.0
4.0,126.59999999999991,0.0,0.0,-0.161999639009254,0.7547429344329467,0.0,0.0,0.0,1.0,1.0,0.0
4.0,55.5,0.0,0.0,-0.161999639009254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
